Timestamp,Temp,Humidity,Weight Change,CO2,Frequency,Sound Intensity,Hive Health
2024-01-01 00:00:00,37.96714153011233,73.99355436586002,-4.726247924820671,304.6096221061305,63.650639503506596,67.88120158988649,healthy
2024-01-01 01:00:00,31.617356988288154,69.24633682912769,-1.0116306950086247,356.9807494610249,146.87965110609161,67.73292945808073,healthy
2024-01-01 02:00:00,39.47688538100692,60.59630369920174,-5.546939446999729,379.3197233289178,151.80168720444465,61.021784136849924,healthy
2024-01-01 03:00:00,48.23029856408026,53.53063222294426,-2.155730707473282,494.38438286700955,197.26303458434057,68.3495490414928,unhealthy
2024-01-01 04:00:00,30.65846625276664,66.9822331361359,-13.2553026686765,427.8276562266879,13.314163671917356,73.66414540910873,healthy
2024-01-01 05:00:00,30.658630430508193,63.934853854217494,1.49305595161057,333.22592154500546,209.25672738473307,63.62883940461602,healthy
2024-01-01 06:00:00,48.79212815507391,68.95193220027733,0.008438327535569657,424.3018144708818,-120.43916316027753,75.24241325525296,unhealthy
2024-01-01 07:00:00,40.67434729152909,66.35171801681969,-5.719620417477334,322.63480055308173,87.01154476361896,72.43887410542169,unhealthy
2024-01-01 08:00:00,28.305256140650478,70.49552715319335,4.614719679026836,454.13455269435366,101.17261575484554,66.32883339014481,unhealthy
2024-01-01 09:00:00,38.42560043585965,54.64764788439432,6.562990963385909,376.44376740910604,213.33268260712384,69.29235181331076,healthy
2024-01-01 10:00:00,28.365823071875376,73.17394065634326,-11.252919050582818,395.31819056304147,152.2630852676869,77.99160903820517,unhealthy
2024-01-01 11:00:00,28.34270246429743,61.975996046923996,-5.339073449963499,466.2898323771095,9.443694614371339,73.66773906752933,healthy
2024-01-01 12:00:00,35.41962271566034,80.75260872625265,-5.383996448511088,335.6418215707875,51.50068741829848,70.04391827449074,healthy
2024-01-01 13:00:00,13.86719755342202,53.10812181910432,-6.579321707762053,330.1440907443504,169.8680009547407,68.81158341519507,unhealthy
2024-01-01 14:00:00,15.750821674869673,77.3596380316525,5.806323893522239,370.8200336826998,142.09326581354438,70.38304535225829,unhealthy
2024-01-01 15:00:00,27.377124707590273,61.979107834626475,-1.3567829714096247,451.9189425509658,92.08758903642536,67.44118221028849,healthy
2024-01-01 16:00:00,22.87168879665576,53.48581996385552,-1.8516038891742754,324.0326962261579,101.91662104880206,59.476252471404926,unhealthy
2024-01-01 17:00:00,36.142473325952736,55.16114165945678,-14.027036550847274,258.39222009447155,219.6167997159289,80.21088955267365,healthy
2024-01-01 18:00:00,23.91975924478789,56.7965269180568,4.447926211464584,377.44205707955007,98.23074271307854,70.77662499599701,healthy
2024-01-01 19:00:00,18.876962986647086,64.24165946401916,-8.674808763974308,427.58703999554604,141.19087559709268,71.99073632561269,healthy
2024-01-01 20:00:00,47.65648768921554,65.228354880355,0.4195284118642978,460.01308748694146,366.9936588080543,69.71046125061545,unhealthy
2024-01-01 21:00:00,30.742236995134643,54.26299996061421,1.9416385657073418,376.84193189573006,7.631736311607682,66.32441599637706,healthy
2024-01-01 22:00:00,33.67528204687924,59.756454077390174,9.524610170870558,379.4286696441999,-35.18427315746587,69.07037759525615,healthy
2024-01-01 23:00:00,18.752518137865433,81.42270358611864,-9.161742793833785,457.6950367127874,228.35896647986067,62.003026189028446,unhealthy
2024-01-02 00:00:00,27.556172754748175,77.27543170100711,-21.136585090745776,306.51291501522894,82.13569387058968,81.38543249026652,unhealthy
2024-01-02 01:00:00,34.10922589709866,64.36323669674032,1.286946813275864,380.57396124084954,118.17624722573797,63.82744000788802,healthy
2024-01-02 02:00:00,21.490064225776973,60.380034781682,12.603578270575976,409.52119449625286,71.88436218688858,64.8401685807641,healthy
2024-01-02 03:00:00,36.75698018345672,61.200313267182615,8.67262447057606,422.4609360642517,124.01998592324875,67.798703978068,healthy
2024-01-02 04:00:00,26.99361310081195,66.13517972730416,1.4676159069223804,374.50966534045585,309.85381120963416,76.44037862426188,unhealthy
2024-01-02 05:00:00,30.083062502067232,49.77207434801595,-3.4414532994243316,401.7220505852921,230.21284586181193,70.07254499631327,healthy
2024-01-02 06:00:00,26.98293387770603,57.42623462576655,5.649858176461173,275.5836323293505,236.2223511886977,63.81932101984769,healthy
2024-01-02 07:00:00,51.522781845089376,43.314159261224106,-6.8148233979312804,367.08757938330757,8.377294420735439,76.2716918037867,unhealthy
2024-01-02 08:00:00,32.86502775262066,63.992231226052795,3.334504385493535,422.67543562772335,34.88462634471307,73.65500313392741,healthy
2024-01-02 09:00:00,22.422890710440996,66.4719593970274,3.538291114166388,350.88529828726604,-133.90786594854268,72.69217478608226,unhealthy
2024-01-02 10:00:00,41.225449121031886,55.16813537700626,7.421469352492158,402.9492110794799,69.0619178917246,73.5786712058542,healthy
2024-01-02 11:00:00,20.791563500289776,75.73986763290033,19.317620272377543,422.3436250401349,245.67031863856585,81.97180950291225,unhealthy
2024-01-02 12:00:00,35.08863595004755,47.74234336997659,2.7469117702513692,382.87253995711177,201.69465157483708,80.92547447518056,healthy
2024-01-02 13:00:00,13.403298761202244,45.3562511979018,-3.5627453799524913,408.52318854982855,127.84867370478761,66.56642328498353,unhealthy
2024-01-02 14:00:00,19.718139511015693,62.24451818559972,-0.17902018534396105,351.86337173576936,147.7699716281947,78.11942496405577,healthy
2024-01-02 15:00:00,34.96861235869123,70.47098302612154,-12.383531334223829,389.6694360151977,81.11144574245944,71.9158409487945,healthy
2024-01-02 16:00:00,40.38466579995411,76.83927691457869,-4.8629919176234075,430.5108084794611,170.47588824017842,72.49547908068875,unhealthy
2024-01-02 17:00:00,34.7136828118997,55.4111573713106,-2.864977066791728,407.8486480484217,226.5878279480615,61.53864584178336,healthy
2024-01-02 18:00:00,31.843517176117594,70.78680833431295,-3.6686187855421473,370.67343652180324,-11.58867874104729,69.14807117305902,healthy
2024-01-02 19:00:00,29.988963044107113,59.61491530499293,1.066484104236054,411.21082021453964,179.96476878373483,65.93588204831718,healthy
2024-01-02 20:00:00,18.214780096325725,58.273727000591805,-5.756939526675404,435.7304895318309,243.24348709546672,74.14029407446654,healthy
2024-01-02 21:00:00,25.801557916052914,68.83659937486672,7.8472146712713,297.5029360711261,108.48997110366304,75.35540250201403,unhealthy
2024-01-02 22:00:00,28.393612290402125,66.52322878413419,0.001449454427379657,457.95370324779486,220.07006121205836,59.62756824491844,unhealthy
2024-01-02 23:00:00,43.57122226218915,44.236078430157505,-0.06510224797030092,383.1872630659464,431.4654444472553,69.88982567997864,unhealthy
2024-01-03 00:00:00,36.43618289568462,74.76540349725896,-2.295263015590425,421.27449666201153,139.5657207013108,75.60930752397127,healthy
2024-01-03 01:00:00,15.36959844637266,73.80091354147451,1.086334787012854,459.8623461822614,189.33070500053236,69.06660518843277,unhealthy
2024-01-03 02:00:00,36.24083969394795,53.74437298490471,5.7756878526734425,331.4163151384767,76.19429163386084,73.64531822501182,healthy
2024-01-03 03:00:00,29.149177195836835,63.95803533437409,-6.069911509976302,364.5279498786227,168.12511626020503,71.75582733813542,healthy
2024-01-03 04:00:00,26.230779996940413,64.94030186282738,-4.606815423526797,385.57256520621473,196.02716249823038,71.70830115976314,healthy
2024-01-03 05:00:00,39.11676288840868,62.60673765823907,-2.1260822014366525,360.8123239437786,169.4842340270138,68.64342510965851,healthy
2024-01-03 06:00:00,43.30999522495951,54.4969484615458,-9.421096464312505,486.7468287918404,48.03046802911433,63.91709597932145,healthy
2024-01-03 07:00:00,42.31280119116199,53.283766320619485,-5.734805018050484,357.16139530866036,170.63617713254507,64.39234926287486,unhealthy
2024-01-03 08:00:00,24.607824767773614,59.744459290085544,-3.3335461148126133,372.2226610256567,296.21959387176366,73.54676257227659,healthy
2024-01-03 09:00:00,29.907876241487855,71.72729019259364,6.120724264989093,410.2194515801488,194.86357645145273,70.09729127759442,healthy
2024-01-03 10:00:00,36.31263431403564,65.43600154594432,1.8379293030134747,339.89252369619555,246.19871890718412,69.30743877696388,healthy
2024-01-03 11:00:00,42.75545127122359,56.29385667913894,1.3551293795728105,380.2159644121868,126.29880299873723,67.88054978838824,healthy
2024-01-03 12:00:00,28.2082576215471,67.71698710648344,5.956285735175806,415.87266306250876,224.99002394237107,68.47405577259624,unhealthy
2024-01-03 13:00:00,31.143410233361827,31.514573793699245,-0.9616025187957765,383.35697978087444,177.9267838216526,75.2345589724407,healthy
2024-01-03 14:00:00,21.936650259939718,71.48765700372104,2.733253949502227,395.3306570550026,54.908927031276804,68.32377959065987,unhealthy
2024-01-03 15:00:00,21.037933759193294,42.60286221221901,-0.7225522705274736,373.53339437758143,181.85210047988744,63.29467643349216,unhealthy
2024-01-03 16:00:00,41.125258223941984,56.37559058596868,1.857536445797399,324.27648454096163,50.83033365596896,73.71825887770086,healthy
2024-01-03 17:00:00,46.56240028570823,48.803301053738565,-4.079310603281074,416.07966056696193,86.7119725115208,68.97561668067641,unhealthy
2024-01-03 18:00:00,32.27989878419666,47.053185242790946,-17.071720107935004,487.74665358236206,168.93283072923742,70.15697932766388,healthy
2024-01-03 19:00:00,43.03532897892024,71.6082678737852,-0.939954135304129,400.9200815391719,179.7244273380124,78.03789153199756,unhealthy
2024-01-03 20:00:00,36.61636025047634,55.32298798688109,9.95923695269958,411.2632058623775,31.076753492287096,69.89719721324747,healthy
2024-01-03 21:00:00,26.548802453948756,63.46503881730716,6.483507815691147,434.636137755843,255.39857711828762,71.44591836559363,healthy
2024-01-03 22:00:00,36.61395605508414,59.53079421120816,6.7577823921381945,336.533475172665,207.2006278300473,64.10538254350837,healthy
2024-01-03 23:00:00,48.38036566465969,64.77040827223121,8.652915052643525,485.12573290648027,79.52715643891162,68.9016527382452,healthy
2024-01-04 00:00:00,32.64173960890049,60.768218910602556,0.6206031367300621,410.1164398211401,-3.758479644917543,73.04763022604301,healthy
2024-01-04 01:00:00,48.64643655814006,47.1700777581143,1.3812099518391692,481.5928449544555,135.50954209185687,62.22313133079379,unhealthy
2024-01-04 02:00:00,6.802548959102555,69.9626681944714,-4.323563268040451,363.34835022380054,105.40562861388398,71.00422546557854,unhealthy
